Age,Education,Experience,SkillsScore,Certifications,JobRole,CompanyType,Salary
50,High School,6,59.0,4,DevOps Engineer,Government,123959
53,Bachelor,15,90.0,9,Software Engineer,Startup,201006
33,Bachelor,26,53.0,4,HR,Government,170635
46,Master,22,78.0,9,Software Engineer,Government,220602
42,Bachelor,23,76.0,0,Data Scientist,Government,198670
59,PhD,8,89.0,0,Data Analyst,Government,161982
22,Master,34,73.0,8,HR,Government,230802
58,Master,19,50.0,1,Software Engineer,MNC,171439
59,PhD,16,93.0,6,Data Analyst,Startup,201926
46,PhD,30,79.0,9,Manager,Government,276566
35,PhD,7,72.0,3,Data Scientist,Startup,172149
54,Master,14,70.0,6,Data Scientist,Government,201195
31,Master,30,98.0,7,HR,MNC,237245
23,Master,29,93.0,4,Software Engineer,MNC,242868
26,PhD,19,83.0,0,Manager,Government,215310
29,PhD,11,73.0,3,DevOps Engineer,Government,186413
26,High School,16,89.0,9,HR,Government,177069
29,Bachelor,29,46.0,2,DevOps Engineer,MNC,194861
59,High School,28,97.0,9,HR,MNC,214629
51,PhD,18,88.0,4,Software Engineer,Startup,214280
52,Master,10,93.0,9,Manager,MNC,223247
32,PhD,33,62.0,9,Software Engineer,Government,248162
28,Bachelor,6,85.0,5,Data Scientist,Startup,156865
28,High School,33,95.0,1,DevOps Engineer,MNC,225195
48,High School,19,46.0,6,Data Analyst,MNC,153737
40,Master,23,93.0,2,Data Scientist,Government,219830
27,High School,9,64.0,0,Data Scientist,Startup,139538
31,High School,31,42.0,9,DevOps Engineer,MNC,209452
40,PhD,14,98.0,2,HR,MNC,187328
36,High School,19,77.0,8,Data Scientist,Government,202699
24,High School,2,59.0,9,Manager,Startup,148777
26,High School,7,73.0,5,Data Scientist,Startup,143538
42,Master,22,88.0,5,Manager,Startup,211731
46,Master,10,83.0,3,Software Engineer,Startup,177077
23,PhD,7,83.0,7,HR,Government,166893
34,High School,28,69.0,4,Manager,MNC,215027
31,Master,29,56.0,6,Data Scientist,MNC,225188
38,Master,9,98.0,8,HR,Startup,171946
32,PhD,27,49.0,4,HR,Startup,186384
43,Bachelor,12,74.0,4,Manager,Startup,180470
32,High School,31,59.0,3,Manager,MNC,206441
33,Master,25,57.0,5,Data Analyst,MNC,193832
45,PhD,21,84.0,1,Data Analyst,Startup,195195
39,PhD,3,83.0,2,HR,Government,146903
56,PhD,30,66.0,0,DevOps Engineer,MNC,235700
28,Master,17,98.0,1,DevOps Engineer,MNC,202544
49,High School,23,98.0,1,Data Analyst,Startup,173711
52,Bachelor,22,88.0,7,Data Scientist,Government,218128
38,High School,21,75.0,7,Software Engineer,Startup,188619
26,PhD,1,62.0,1,HR,Startup,114899
38,PhD,30,71.0,5,Software Engineer,Government,228460
39,Bachelor,10,49.0,4,Data Analyst,Government,125416
42,High School,27,50.0,2,Manager,Government,177911
57,PhD,31,77.0,4,HR,MNC,228762
52,PhD,4,45.0,4,Data Analyst,Startup,134613
23,High School,9,98.0,4,Data Scientist,MNC,171783
48,PhD,23,80.0,2,HR,Government,208145
30,High School,34,86.0,2,HR,MNC,206182
55,PhD,22,73.0,3,DevOps Engineer,Government,206953
49,High School,16,75.0,6,Manager,Government,188579
35,,0,76.0,1,HR,Startup,103095
53,PhD,30,56.0,9,Manager,Startup,255574
27,Bachelor,30,79.0,3,Data Analyst,Startup,197235
32,PhD,33,79.0,3,Data Scientist,MNC,259352
50,PhD,8,93.0,0,Data Scientist,Startup,191153
41,Master,21,51.0,9,HR,Government,171062
51,High School,12,60.0,7,HR,Startup,127527
44,,24,79.0,0,Data Analyst,MNC,182547
40,Bachelor,17,58.0,7,DevOps Engineer,Startup,181703
57,Bachelor,11,42.0,6,DevOps Engineer,Startup,138695
24,High School,16,57.0,8,DevOps Engineer,Startup,166696
48,Master,14,92.0,7,Manager,MNC,223134
40,Bachelor,14,90.0,4,DevOps Engineer,Government,175527
44,High School,14,58.0,7,Data Scientist,Government,159522
52,PhD,12,86.0,9,Manager,Government,223049
56,Bachelor,16,45.0,2,Data Analyst,Startup,140046
54,Bachelor,31,55.0,9,Data Scientist,Startup,220956
56,Master,8,47.0,6,Data Scientist,MNC,173130
22,Bachelor,19,87.0,3,Software Engineer,Government,184359
35,Bachelor,25,57.0,4,Data Analyst,Startup,162486
54,PhD,26,91.0,8,Data Analyst,Startup,232662
56,High School,20,,6,Software Engineer,Startup,193567
26,High School,17,82.0,3,Manager,MNC,194319
59,Master,12,78.0,5,DevOps Engineer,Government,177923
32,PhD,15,88.0,9,DevOps Engineer,MNC,221545
23,High School,8,88.0,6,DevOps Engineer,Government,172009
38,PhD,11,51.0,9,DevOps Engineer,Government,190163
41,High School,18,84.0,8,DevOps Engineer,Startup,195543
35,PhD,6,49.0,3,Software Engineer,Startup,153737
53,Master,34,46.0,9,Data Analyst,Startup,216055
55,Bachelor,17,85.0,2,Manager,Startup,194411
46,Master,15,94.0,7,Data Scientist,Startup,210147
28,High School,3,40.0,0,DevOps Engineer,Government,93736
56,Master,24,88.0,8,Software Engineer,Startup,224087
50,Bachelor,31,75.0,0,Manager,Startup,211848
43,Master,12,60.0,1,Manager,MNC,178155
34,High School,16,76.0,7,Manager,MNC,195455
34,,5,91.0,8,Software Engineer,Government,152179
22,Master,18,63.0,6,Data Scientist,Government,196107
57,Bachelor,12,94.0,2,DevOps Engineer,MNC,174126
25,Master,25,64.0,6,Manager,MNC,217630
58,Bachelor,13,46.0,5,Software Engineer,Startup,135702
34,PhD,30,81.0,1,Data Analyst,Startup,214434
59,Bachelor,3,56.0,2,Software Engineer,Government,119148
45,PhD,7,68.0,9,Software Engineer,MNC,188937
40,Master,24,69.0,9,Software Engineer,Government,217696
22,Bachelor,12,46.0,4,Manager,Startup,151554
59,PhD,31,,9,Software Engineer,Government,254151
26,PhD,27,46.0,3,Data Analyst,Government,186229
37,PhD,29,97.0,1,Manager,Government,256609
45,High School,2,63.0,3,Data Analyst,Startup,110914
48,Master,27,50.0,7,HR,Government,182412
22,PhD,2,48.0,4,Software Engineer,Startup,148516
55,Bachelor,33,51.0,4,DevOps Engineer,MNC,218476
57,PhD,15,74.0,9,DevOps Engineer,Government,217616
25,High School,21,43.0,2,Manager,Government,155021
21,Master,31,75.0,7,DevOps Engineer,Startup,234510
32,High School,7,67.0,5,Manager,Government,163602
56,High School,7,96.0,1,Software Engineer,Startup,143852
43,High School,5,52.0,1,Data Scientist,Government,117517
51,Bachelor,13,62.0,8,Data Scientist,MNC,176095
31,Master,31,58.0,6,Data Analyst,MNC,207329
30,Master,34,81.0,9,Software Engineer,MNC,249005
23,Bachelor,9,76.0,8,DevOps Engineer,Government,172777
34,Master,2,78.0,5,Software Engineer,Government,160480
36,High School,11,63.0,4,HR,MNC,132945
30,Master,30,55.0,0,Data Scientist,MNC,215726
49,Bachelor,28,72.0,5,DevOps Engineer,Startup,200600
30,High School,4,51.0,5,Data Scientist,Startup,125574
32,Bachelor,24,73.0,2,Software Engineer,MNC,182394
50,PhD,30,46.0,2,DevOps Engineer,MNC,214297
21,High School,20,50.0,2,Data Analyst,Government,137412
25,High School,19,70.0,2,Software Engineer,MNC,166336
40,Master,21,68.0,6,Data Analyst,Startup,184925
28,High School,3,52.0,9,DevOps Engineer,Startup,127578
32,Bachelor,12,70.0,1,Data Scientist,Startup,162735
21,Master,19,41.0,9,HR,Startup,158943
40,,12,78.0,9,Manager,Startup,223094
48,Bachelor,16,54.0,1,Data Scientist,Startup,154575
57,PhD,32,96.0,2,Data Analyst,MNC,244617
57,PhD,0,50.0,9,Software Engineer,Startup,151678
32,PhD,14,73.0,6,DevOps Engineer,Startup,193964
57,High School,12,78.0,2,Data Scientist,Startup,159067
48,Bachelor,16,43.0,6,HR,Startup,129748
35,Bachelor,23,50.0,8,DevOps Engineer,MNC,202177
26,High School,7,68.0,9,Data Analyst,Government,148018
40,Master,26,41.0,3,DevOps Engineer,Government,180081
34,PhD,22,55.0,6,DevOps Engineer,Government,217989
22,Bachelor,7,78.0,8,Software Engineer,Government,167845
29,High School,7,52.0,7,Manager,Startup,140718
57,PhD,25,76.0,7,Data Analyst,Government,221586
40,Master,12,56.0,8,Software Engineer,Government,163581
46,Master,27,60.0,4,Manager,MNC,215856
49,PhD,24,83.0,4,Software Engineer,MNC,226018
21,Master,15,99.0,2,Manager,MNC,204116
55,Bachelor,1,58.0,4,Manager,Startup,130554
26,Bachelor,17,46.0,7,Manager,Startup,178807
57,Bachelor,16,77.0,4,Software Engineer,Startup,164974
25,Master,29,47.0,3,DevOps Engineer,MNC,209211
53,Bachelor,12,,7,Manager,Government,179690
34,High School,31,76.0,6,DevOps Engineer,MNC,216321
32,Bachelor,28,41.0,5,Data Analyst,Startup,175746
40,Bachelor,29,80.0,4,HR,MNC,206626
44,Master,17,50.0,4,DevOps Engineer,Government,173154
54,Bachelor,12,63.0,9,HR,Startup,153972
45,PhD,20,45.0,1,Manager,Government,201826
49,High School,29,65.0,3,HR,Government,176951
59,Master,20,46.0,7,HR,Startup,161549
51,High School,16,,7,Manager,Government,212893
43,PhD,18,78.0,0,DevOps Engineer,MNC,212310
58,Master,14,58.0,1,Manager,Government,174509
40,Master,8,45.0,4,Data Analyst,Government,134260
43,Bachelor,9,82.0,8,Data Scientist,Government,185484
36,High School,30,68.0,9,Software Engineer,MNC,206706
28,PhD,22,82.0,6,Manager,Government,244069
41,PhD,29,78.0,9,Manager,Government,257038
21,Master,32,41.0,4,HR,MNC,183183
28,Bachelor,8,58.0,0,Data Analyst,Startup,106975
49,Master,0,43.0,5,HR,Startup,105115
52,Master,34,97.0,7,DevOps Engineer,Startup,260528
58,Master,10,45.0,6,Manager,Government,178232
25,Master,33,88.0,1,Manager,Startup,242160
42,PhD,15,96.0,4,HR,MNC,208563
54,PhD,8,76.0,3,Manager,Government,192854
21,Master,31,67.0,8,DevOps Engineer,Government,241719
46,Master,14,69.0,9,Data Scientist,Government,204553
30,Bachelor,11,46.0,0,Software Engineer,Startup,126265
50,Master,32,48.0,5,Software Engineer,Startup,193687
38,PhD,13,64.0,2,Software Engineer,Startup,172732
37,High School,7,72.0,8,Data Scientist,Government,160664
46,PhD,7,40.0,4,Manager,MNC,162678
28,Bachelor,26,90.0,5,HR,Government,204546
32,PhD,11,,8,Data Analyst,MNC,165640
47,High School,0,57.0,8,Manager,Government,138097
28,Master,10,49.0,7,Data Scientist,MNC,184032
45,High School,30,67.0,8,DevOps Engineer,Government,203321
24,Master,16,50.0,3,Data Scientist,Government,174947
53,Master,32,72.0,5,Software Engineer,MNC,221617
21,PhD,31,40.0,4,Manager,MNC,224974
39,PhD,28,52.0,4,Software Engineer,MNC,209329
51,PhD,20,76.0,3,Data Analyst,MNC,200158
36,Bachelor,20,59.0,1,DevOps Engineer,MNC,165802
34,PhD,22,40.0,5,Software Engineer,MNC,188420
25,Bachelor,5,91.0,8,Data Analyst,MNC,168780
46,PhD,21,42.0,0,Data Scientist,MNC,197740
48,Master,7,57.0,6,Software Engineer,Government,151230
22,Bachelor,34,80.0,5,Software Engineer,MNC,238833
26,High School,10,53.0,2,HR,MNC,113911
29,Bachelor,23,70.0,0,DevOps Engineer,Government,180119
53,Bachelor,20,66.0,3,DevOps Engineer,Government,183727
45,High School,1,56.0,8,Data Scientist,Startup,136923
33,Bachelor,18,94.0,1,HR,Startup,153906
29,Master,27,85.0,2,Data Analyst,MNC,202049
33,PhD,16,68.0,1,Data Analyst,MNC,178889
51,High School,5,75.0,1,Data Scientist,Startup,124903
31,PhD,18,76.0,9,DevOps Engineer,Startup,230154
24,Master,27,65.0,7,Data Analyst,MNC,210493
54,High School,1,92.0,2,Data Scientist,Startup,133276
58,PhD,3,56.0,6,Data Analyst,MNC,144742
24,PhD,21,61.0,7,Manager,Government,217777
58,Master,25,64.0,2,Software Engineer,Government,195682
39,PhD,12,41.0,1,DevOps Engineer,Startup,152585
26,Master,31,94.0,7,Manager,Government,257876
54,Bachelor,16,61.0,2,Data Scientist,Government,171806
38,Master,18,44.0,6,Data Scientist,Government,185463
33,Bachelor,34,43.0,0,Manager,Government,193677
43,High School,27,75.0,5,Software Engineer,MNC,209622
39,PhD,0,45.0,8,Software Engineer,MNC,161642
31,Master,17,91.0,2,HR,Startup,167444
21,Master,32,60.0,6,Data Analyst,Government,202134
44,PhD,11,52.0,5,HR,Government,152792
27,PhD,7,93.0,7,Software Engineer,Government,192921
45,High School,23,76.0,2,Manager,Startup,182476
41,High School,15,94.0,2,Data Analyst,MNC,164884
35,Master,3,64.0,3,Manager,Government,162419
21,High School,26,65.0,2,HR,MNC,162328
32,Bachelor,8,94.0,8,Data Scientist,Startup,175095
27,High School,15,78.0,3,Manager,MNC,171513
35,High School,11,59.0,5,HR,Government,128987
41,Master,30,72.0,7,HR,MNC,220716
39,Bachelor,23,53.0,7,HR,MNC,172268
49,High School,13,95.0,4,Data Scientist,Startup,181344
45,Bachelor,24,75.0,4,Data Scientist,Startup,197695
53,Bachelor,33,56.0,5,Data Scientist,Startup,218261
52,Bachelor,2,60.0,9,Data Analyst,Startup,123354
55,PhD,23,85.0,6,Data Scientist,MNC,240482
58,PhD,8,55.0,9,Data Scientist,MNC,201576
46,PhD,25,85.0,6,Data Scientist,Startup,245376
31,PhD,19,55.0,3,Manager,Startup,193271
55,Master,9,95.0,5,Data Scientist,Government,194674
28,High School,18,59.0,6,Data Analyst,Government,149692
34,PhD,2,68.0,4,HR,Startup,146273
30,Master,23,67.0,4,Manager,MNC,220709
22,High School,4,47.0,1,Software Engineer,Startup,107691
29,,2,63.0,6,Data Scientist,MNC,167793
23,High School,26,42.0,5,HR,MNC,150569
41,PhD,15,64.0,0,HR,Government,160923
46,Master,14,58.0,3,Manager,Startup,172382
28,Bachelor,34,72.0,2,Software Engineer,Startup,210256
22,Bachelor,11,41.0,2,DevOps Engineer,MNC,141374
26,High School,25,54.0,6,Data Analyst,Startup,164652
48,Master,33,61.0,9,DevOps Engineer,Government,246628
49,Bachelor,22,99.0,3,HR,Government,183830
46,PhD,30,49.0,7,DevOps Engineer,Startup,220292
45,Bachelor,19,57.0,8,HR,Startup,154712
32,High School,11,61.0,2,DevOps Engineer,Government,144265
25,High School,22,85.0,4,HR,Startup,160818
54,Master,3,88.0,3,HR,MNC,152159
57,High School,22,66.0,9,Manager,Startup,189888
35,Bachelor,0,52.0,5,Software Engineer,MNC,116867
56,Bachelor,24,72.0,9,HR,Startup,186937
35,Bachelor,1,44.0,3,Data Analyst,Startup,89722
43,Bachelor,29,65.0,7,Data Analyst,Government,203604
26,Master,2,52.0,2,Data Scientist,MNC,137121
41,PhD,20,66.0,4,HR,Government,187403
43,PhD,24,96.0,0,HR,Startup,199741
36,Master,19,53.0,5,HR,Government,164469
35,High School,21,63.0,4,DevOps Engineer,Startup,173385
45,PhD,20,42.0,7,HR,Startup,179079
56,High School,32,86.0,8,HR,Startup,206742
31,PhD,14,90.0,7,Data Analyst,MNC,216870
35,High School,14,88.0,7,Software Engineer,MNC,187061
24,Master,24,69.0,2,Software Engineer,MNC,200338
41,Bachelor,20,74.0,3,Data Scientist,Government,193052
33,High School,23,87.0,3,Data Analyst,Startup,172170
42,Bachelor,4,53.0,4,HR,Government,107849
39,High School,5,51.0,8,Software Engineer,Government,134017
54,High School,22,67.0,8,Manager,Startup,188403
34,High School,3,83.0,9,Manager,Government,165455
24,High School,26,68.0,0,Manager,Startup,185978
47,High School,17,82.0,7,HR,Startup,162229
49,Bachelor,20,56.0,0,HR,Startup,140301
48,High School,27,79.0,1,Data Scientist,Startup,197583
55,Bachelor,34,88.0,6,Data Scientist,Government,246749
28,Master,21,60.0,7,Data Scientist,Government,210119
36,PhD,22,96.0,0,DevOps Engineer,Government,230123
56,High School,2,62.0,2,Manager,MNC,139385
50,PhD,9,59.0,6,HR,Government,166826
38,Bachelor,24,50.0,8,Manager,Government,202428
22,Master,7,96.0,7,Data Scientist,MNC,199819
33,Master,10,96.0,7,HR,Startup,167324
24,Master,4,73.0,8,Data Analyst,Startup,158879
46,PhD,28,49.0,9,Software Engineer,Startup,227675
45,Bachelor,4,49.0,2,Software Engineer,MNC,115749
50,High School,8,82.0,7,Data Scientist,Government,175163
31,High School,1,99.0,0,Manager,Government,151834
27,Bachelor,0,45.0,7,Data Analyst,Government,111942
51,PhD,29,75.0,6,HR,Government,225643
30,High School,10,63.0,7,Manager,MNC,162401
59,Bachelor,27,51.0,0,Data Scientist,Government,180910
33,High School,11,82.0,5,Manager,Startup,165692
51,Master,25,94.0,6,Data Scientist,MNC,240959
27,High School,12,62.0,4,DevOps Engineer,MNC,152616
56,PhD,7,66.0,4,Software Engineer,Startup,167412
40,Bachelor,27,97.0,6,Software Engineer,Startup,213305
24,PhD,29,96.0,2,Manager,Government,261466
27,Bachelor,8,84.0,5,Data Analyst,Startup,144799
21,Master,30,76.0,6,HR,MNC,223183
33,Bachelor,20,45.0,0,Data Scientist,MNC,163788
42,High School,33,40.0,1,HR,MNC,164766
41,High School,30,45.0,3,Software Engineer,Government,181086
42,Master,24,89.0,7,Data Analyst,Government,204867
48,Bachelor,11,61.0,9,Data Analyst,Startup,157310
29,Master,0,80.0,5,HR,Government,142082
46,High School,21,63.0,0,Software Engineer,Government,147694
29,PhD,0,64.0,9,HR,MNC,157935
35,Master,0,54.0,4,Manager,MNC,153308
30,PhD,20,65.0,6,Data Analyst,Startup,195845
44,PhD,14,47.0,5,Data Analyst,MNC,172584
28,Bachelor,16,90.0,8,Manager,Government,208191
44,Master,21,63.0,7,Software Engineer,Startup,200442
36,PhD,34,87.0,3,Data Analyst,Startup,232946
46,,15,77.0,4,DevOps Engineer,MNC,203334
47,,7,45.0,6,DevOps Engineer,MNC,151038
57,Bachelor,16,93.0,7,DevOps Engineer,MNC,197454
24,High School,16,74.0,4,Data Scientist,Startup,165273
44,PhD,25,,8,Data Scientist,MNC,255994
39,High School,12,40.0,9,Software Engineer,Government,137963
56,PhD,16,99.0,3,Manager,Startup,227803
59,High School,16,85.0,3,HR,MNC,151542
30,Bachelor,13,75.0,7,Software Engineer,Government,172973
45,Master,5,97.0,0,HR,Government,142539
38,Bachelor,34,51.0,7,Software Engineer,MNC,217926
39,High School,13,77.0,4,Data Scientist,Government,165330
56,High School,7,50.0,0,DevOps Engineer,Startup,117262
30,Master,14,51.0,3,Manager,Startup,177816
53,PhD,26,81.0,1,Data Scientist,Government,225040
25,High School,12,89.0,3,Manager,Startup,166411
55,High School,30,78.0,7,HR,MNC,193681
54,High School,34,46.0,4,Software Engineer,Government,187002
53,Master,5,50.0,0,Data Analyst,Startup,111962
41,,4,75.0,6,Data Analyst,MNC,151080
37,High School,21,91.0,0,Manager,MNC,204113
42,Master,22,70.0,8,DevOps Engineer,Startup,215465
57,High School,24,72.0,2,DevOps Engineer,Government,179394
35,PhD,33,52.0,2,Manager,MNC,233431
55,Master,25,57.0,5,Data Scientist,MNC,211743
48,High School,4,80.0,9,Data Analyst,MNC,138716
27,Master,25,97.0,5,Data Scientist,MNC,236629
52,High School,19,95.0,5,HR,Government,180588
31,Bachelor,5,63.0,0,Data Analyst,Startup,113621
30,High School,5,48.0,4,HR,Startup,99401
29,Master,17,70.0,5,Software Engineer,Startup,175594
34,PhD,3,94.0,7,Data Scientist,MNC,203824
33,PhD,16,80.0,0,Manager,Government,206041
45,PhD,13,49.0,4,Data Analyst,Startup,156903
22,High School,13,99.0,2,Data Scientist,Government,186202
55,Bachelor,12,41.0,1,Manager,Startup,146790
27,High School,6,77.0,7,Software Engineer,MNC,160815
41,PhD,14,54.0,6,Data Analyst,Startup,169509
38,Master,18,42.0,9,HR,MNC,162838
23,PhD,34,82.0,6,Software Engineer,MNC,268836
59,Master,16,70.0,4,DevOps Engineer,Startup,186029
31,Bachelor,34,45.0,8,Manager,Government,220017
59,Master,18,42.0,4,Data Analyst,MNC,170096
44,High School,19,95.0,1,Data Analyst,Government,167905
39,High School,34,50.0,2,Software Engineer,Startup,172244
24,High School,31,54.0,3,Data Analyst,MNC,171716
46,Master,23,84.0,4,Manager,Government,228593
58,High School,16,91.0,2,Software Engineer,MNC,171190
52,High School,6,67.0,6,HR,Startup,121583
59,High School,0,49.0,4,Software Engineer,MNC,107139
56,Bachelor,34,77.0,4,Software Engineer,Startup,220750
57,Master,31,86.0,5,HR,Government,219870
53,Master,12,96.0,6,DevOps Engineer,MNC,207167
56,PhD,5,89.0,9,Manager,Government,206809
23,Master,13,89.0,9,DevOps Engineer,Startup,209766
29,Bachelor,14,46.0,7,DevOps Engineer,Startup,162512
28,Master,3,54.0,8,DevOps Engineer,Government,153224
53,Bachelor,15,57.0,3,Data Scientist,Government,172321
26,Bachelor,27,57.0,4,DevOps Engineer,Startup,198211
59,Master,15,91.0,4,Data Scientist,Government,198921
24,PhD,3,80.0,7,HR,Startup,157923
33,High School,25,63.0,8,Manager,Government,200530
22,High School,27,41.0,6,DevOps Engineer,Startup,168553
25,Master,31,79.0,4,Data Analyst,Startup,207632
47,Master,1,59.0,2,HR,MNC,126586
52,Bachelor,30,73.0,0,Data Scientist,Startup,207548
41,Master,2,82.0,8,Manager,Startup,185021
28,Bachelor,7,65.0,4,Software Engineer,MNC,147770
58,PhD,23,46.0,8,Manager,MNC,235256
28,Master,14,77.0,9,Manager,Government,215994
23,High School,30,69.0,3,DevOps Engineer,Government,195235
23,High School,8,81.0,4,DevOps Engineer,Startup,141375
42,Master,1,44.0,3,Data Scientist,Government,133540
26,Bachelor,7,50.0,1,Data Scientist,Government,129505
22,High School,6,40.0,0,DevOps Engineer,Startup,99544
43,Bachelor,15,73.0,7,DevOps Engineer,MNC,196932
22,Master,34,95.0,3,Data Analyst,MNC,239888
58,Master,29,40.0,4,Data Analyst,Startup,182459
37,High School,9,58.0,5,HR,Startup,109794
55,Master,17,41.0,7,DevOps Engineer,Startup,176953
54,PhD,4,60.0,7,Software Engineer,Startup,169526
43,PhD,28,59.0,6,Data Analyst,Startup,205301
50,High School,33,62.0,3,Data Scientist,Startup,196552
28,PhD,22,60.0,5,Manager,Government,226985
42,Bachelor,4,63.0,3,HR,Government,112681
56,High School,29,43.0,6,Data Analyst,Government,165687
25,High School,5,51.0,0,Manager,MNC,119660
33,Bachelor,3,61.0,4,Manager,Startup,136087
49,PhD,28,59.0,9,Data Analyst,Startup,223178
51,PhD,22,57.0,9,Software Engineer,Government,215384
36,PhD,5,40.0,3,Software Engineer,MNC,149335
50,High School,31,69.0,6,HR,Government,194443
36,High School,17,72.0,8,Software Engineer,Startup,172810
32,PhD,14,63.0,4,HR,Startup,173321
37,Master,31,53.0,3,Data Scientist,Government,209446
36,PhD,8,75.0,8,Data Analyst,Government,179963
32,Bachelor,9,44.0,4,Manager,Startup,148636
28,High School,19,50.0,8,HR,Government,143869
40,Bachelor,5,63.0,7,Software Engineer,Startup,146592
23,Bachelor,2,99.0,3,HR,Government,147858
36,High School,10,70.0,6,DevOps Engineer,MNC,152882
50,Master,16,94.0,4,HR,Startup,170971
43,PhD,31,52.0,9,Software Engineer,MNC,232940
48,Bachelor,3,55.0,3,DevOps Engineer,Government,126372
25,High School,3,63.0,4,DevOps Engineer,MNC,131162
40,Bachelor,16,52.0,4,Software Engineer,Government,160176
21,PhD,18,63.0,8,DevOps Engineer,MNC,214000
50,Master,4,93.0,8,Data Analyst,MNC,172065
41,Master,31,65.0,5,Manager,MNC,236465
40,Master,21,41.0,3,Data Analyst,Startup,145789
26,High School,5,55.0,1,Data Analyst,MNC,104063
42,High School,34,77.0,2,Software Engineer,Government,213274
38,Master,21,85.0,1,Software Engineer,Government,201240
28,PhD,0,40.0,4,Manager,Startup,136258
59,PhD,19,88.0,5,HR,Startup,202698
52,High School,21,50.0,4,Data Analyst,Government,142366
53,Master,10,90.0,1,DevOps Engineer,MNC,187955
36,PhD,12,74.0,4,Manager,Government,202536
32,PhD,2,82.0,8,Data Analyst,Startup,169104
58,PhD,8,68.0,3,HR,Startup,142237
54,High School,11,76.0,9,DevOps Engineer,Government,167582
34,Master,22,56.0,1,Data Analyst,MNC,178028
56,Bachelor,13,97.0,2,Data Scientist,MNC,185072
53,Master,32,93.0,2,Manager,Startup,243429
43,Master,17,78.0,8,Software Engineer,Government,206067
22,High School,8,81.0,3,Data Analyst,Government,130411
41,PhD,22,67.0,0,DevOps Engineer,Startup,200135
22,PhD,9,68.0,0,DevOps Engineer,Government,160259
47,High School,18,82.0,6,Manager,Startup,190544
29,High School,4,,6,Manager,MNC,142193
21,High School,22,91.0,1,DevOps Engineer,MNC,191623
31,High School,29,49.0,8,DevOps Engineer,Government,191738
23,High School,24,98.0,8,DevOps Engineer,MNC,223954
43,Bachelor,27,81.0,4,Data Analyst,MNC,201124
46,Master,33,53.0,2,DevOps Engineer,Startup,196180
24,Master,24,51.0,2,Software Engineer,Startup,171174
38,Master,9,86.0,2,DevOps Engineer,Government,173641
26,PhD,13,81.0,5,Software Engineer,Startup,191273
55,Bachelor,29,69.0,3,Data Analyst,Government,189462
42,Master,24,71.0,7,Manager,Government,220759
35,PhD,13,71.0,4,Software Engineer,Startup,187657
42,Bachelor,34,81.0,0,Data Analyst,MNC,201028
57,Bachelor,33,71.0,8,DevOps Engineer,MNC,243978
32,PhD,9,65.0,0,Data Analyst,MNC,148921
58,Bachelor,34,,5,DevOps Engineer,MNC,235773
38,PhD,10,40.0,0,Data Analyst,Government,132462
55,Master,10,95.0,2,Manager,MNC,207318
50,PhD,20,97.0,9,Software Engineer,Government,236633
44,Bachelor,20,81.0,4,Manager,Startup,200474
50,Master,21,41.0,9,Data Scientist,Startup,192510
34,Master,6,,6,DevOps Engineer,Government,149065
26,High School,16,69.0,9,Software Engineer,MNC,187408
23,High School,1,95.0,7,Manager,Government,155711
36,Bachelor,11,78.0,8,Software Engineer,MNC,178810
27,PhD,17,46.0,5,Data Scientist,MNC,203146
34,PhD,10,91.0,8,HR,Government,196094
29,Bachelor,15,66.0,7,DevOps Engineer,Government,170090
35,Master,17,48.0,8,DevOps Engineer,MNC,189362
41,Bachelor,34,61.0,9,Data Analyst,Government,209187
55,,25,73.0,3,DevOps Engineer,MNC,203220
22,Master,15,85.0,8,DevOps Engineer,Government,209570
47,PhD,5,88.0,6,Manager,Startup,193166
22,Bachelor,11,40.0,4,DevOps Engineer,MNC,141994
55,PhD,12,48.0,4,DevOps Engineer,Startup,164172
38,Bachelor,3,59.0,0,Data Scientist,Government,131470
34,Master,1,92.0,1,Data Scientist,Startup,160839
40,Master,25,58.0,9,Software Engineer,Government,216360
38,High School,26,75.0,2,Software Engineer,MNC,188749
30,Master,26,,7,DevOps Engineer,Government,232611
45,High School,14,79.0,5,DevOps Engineer,Government,171371
22,Bachelor,7,84.0,9,Data Analyst,MNC,165073
45,PhD,6,43.0,4,Software Engineer,Government,149005
53,Master,11,48.0,0,Manager,MNC,154742
56,Master,12,80.0,8,DevOps Engineer,Government,191338
51,Master,16,61.0,2,Manager,MNC,195046
34,Bachelor,16,57.0,2,DevOps Engineer,Startup,164893
21,High School,20,51.0,1,Manager,Government,163322
36,,7,81.0,3,HR,Government,143855
23,,4,82.0,1,Manager,Government,180505
55,Bachelor,25,78.0,8,Software Engineer,MNC,212340
26,PhD,15,48.0,9,DevOps Engineer,Government,202897
45,Master,27,45.0,6,Software Engineer,MNC,199806
33,PhD,28,58.0,7,Manager,Government,232357
54,PhD,11,87.0,2,Data Scientist,Startup,190620
28,High School,29,86.0,5,Data Scientist,Government,217804
41,PhD,22,46.0,9,Data Scientist,Startup,218516
54,PhD,15,55.0,5,DevOps Engineer,MNC,195326
24,Bachelor,13,44.0,0,Data Analyst,Startup,117256
45,Master,9,55.0,5,HR,Government,150109
35,Bachelor,6,40.0,2,Manager,Government,143752
24,Bachelor,28,,2,Data Analyst,MNC,197497
32,Master,2,76.0,2,Data Scientist,Government,154064
